#Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
0,5.84676619635017,179.9999999999999,-31.98308142598735,179.9999999999999
0.552275,5.848379605510954,143.0651894605712,-31.98305151012787,143.1483389887556
1.10455,5.844738178595622,106.1288826815113,-31.99140987248902,106.2961170958706
1.656825,5.812187501610047,69.18950878336283,-32.03176027576416,69.44289930007238
2.2091,5.71645358918757,32.24531057901299,-32.13843946776426,32.5884305632357
2.761375,5.518082479777597,175.2941655437041,-32.35125005393908,175.7325904488237
3.31365,5.176998863988,138.3333093942238,-32.71109645024546,138.8752647928506
3.865925,4.655285175841209,101.358912702618,-33.25744469412489,102.0161598533188
4.4182,3.918149966871625,64.36541263345767,-34.02770682616178,65.15455685353426
4.970475,2.933499647170795,27.3444095768494,-35.05826334297156,28.28895279837477
5.52275,1.670561555157263,170.2827605034551,-36.3869083551252,171.4164480072677
6.075025,0.09780504343718741,133.1591334168817,-38.05693911689394,134.5315622508482
6.6273,-1.81990915132714,95.93747226956515,-40.12400750254332,97.62370308889508
7.179575,-4.125475271833694,58.55387004590419,-42.66887367208233,60.67115184654602
7.73185,-6.876330924212464,20.88821648219518,-45.82489384437359,23.6247090955798
8.284125,-10.15708683973288,162.6967675031122,-49.84933232124327,166.3534934760966
8.836399999999999,-14.10585038145728,123.4288340624913,-55.36650597686137,128.394497842494
9.388674999999999,-18.97268887719084,81.62275328257765,-64.78854930909249,86.52018481375724
9.940950000000001,-25.2067181862185,32.30236006943593,-72.81752678617606,78.03763983943381
10.493225,-32.18551311514598,135.6151961789594,-62.92650054835575,27.74831918625236
11.0455,-31.9602217894675,41.71692333799948,-60.13769019161725,169.7612871036787
11.597775,-29.45484534976168,164.4054313164189,-59.18496158651286,133.3244946422494
12.15005,-28.16845301595181,119.9338934717681,-59.06178304603123,97.69225897105133
12.702325,-27.51809171463412,78.73766451235066,-59.35360631205639,62.74213442148009
13.2546,-27.08071963215625,38.24202055134707,-59.82299896659276,28.43305349328499
13.806875,-26.65422560481218,177.7096301617678,-60.31346251210586,174.6685849186996
14.35915,-26.17594136241388,137.0993902528419,-60.72462711459973,141.2475395019547
14.911425,-25.66028356687433,96.59416960301463,-61.00576800633512,107.8796817099045
15.4637,-25.14790183620651,56.35692837776099,-61.14890202926922,74.25273819669884
16.015975,-24.67384280837793,16.45791957641502,-61.1763251984522,40.1106431219165
16.56825,-24.25657764884446,156.8940604275074,-61.12593876217493,5.30352246761327
17.120525,-23.90052489394623,117.6270030216048,-61.039678595622,149.7975898343036
