#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B3D979
#Date Time: 2023-04-20 14:52:17.015
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.53587 V
#Offset: 3.25771e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51007 V
#Offset: 0.000229542 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.9 kHz
#Period: 526.315789 us
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
0,-51.92877850320576,0,3.697478454325221,0
2.44140625,-52.11868746143377,179.8130695292469,3.388149658757722,0.02199609419658284
4.8828125,-55.27344269358408,179.3311453708423,-0.1099603422987627,0.04317084703054997
7.32421875,-64.37788326433389,175.5838860753662,-10.54199657871382,0.06647570280078274
9.765625,-75.47787136280303,148.0405649799004,-33.37856316646249,0.1638784954601147
12.20703125,-77.07084453714282,115.6655963948998,-87.0986688277769,120.2028789552666
14.6484375,-78.03828399781654,85.23728876943281,-86.95057295551878,79.92290252821793
17.08984375,-81.01598982859853,70.46692482873213,-88.27582098902282,69.92983458088216
19.53125,-90.14729468392443,169.6195533560725,-97.7937413519289,89.61714787709906
21.97265625,-78.63956637959726,109.019026411859,-96.83482997261999,21.12866489875361
24.4140625,-75.03164978505083,94.45259076704453,-88.90736867784801,14.16804877205235
26.85546875,-71.89278433056498,81.35169243871812,-85.36219325385071,19.24412238616516
29.296875,-69.4018039020858,76.13817609560097,-86.00518352233894,37.34932028879452
31.73828125,-68.87456078388331,75.29228073141412,-90.21236838283457,66.62110755211613
34.1796875,-68.58597494421574,77.68145586638913,-88.57760868718753,100.1013228556055
36.62109375,-68.84675369624485,81.34084587730345,-85.55735263387018,112.8050789211846
39.0625,-71.68629285939213,88.45827268473653,-87.41750205773619,120.2158862166579
41.50390625,-76.71799300937164,106.1656146359547,-91.44934803061699,110.4831659450089
43.9453125,-80.04044369581806,145.2130550836996,-90.17366375491576,90.19968964640627
46.38671875,-75.21280572188334,0.6472276022516343,-88.18384399583204,107.8119171223674
48.828125,-71.10799529219564,13.83105791114669,-88.5619172132937,144.8057750127728
51.26953125,-69.91329129780789,27.4691592802202,-88.84571873059933,10.86310089329191
53.7109375,-69.47652723352998,42.83568469528466,-85.32514758421382,49.1125131656224
56.15234375,-70.12202346838718,57.59448745130585,-82.08939803416685,74.13801216252361
58.59375,-72.44352334081042,82.65693710348403,-81.34411034753438,92.32928748970457
61.03515625,-74.04846122483443,112.1982473199571,-82.78329666375092,97.67946133959099
63.4765625,-75.71829997420106,133.5025532386253,-86.43100367490658,96.60409235918686
65.91796875,-75.28451345909349,143.6742559480526,-90.59367987459871,107.2266287905832
68.359375,-73.97358574603911,127.524747957357,-91.55924576879171,106.4527621205457
70.80078125,-72.9151663001293,104.3681192485891,-89.36394671054654,89.69229339494359
73.2421875,-72.42120943179748,86.93047595087013,-86.08797083426569,90.30622421794774
75.68359375,-72.99841122297244,59.95927001995472,-84.67134921121556,79.13441999331458
78.125,-73.28319827718092,32.5407597622204,-84.43859846558081,66.00294045388853
80.56640625,-74.99079951016509,22.87351649301863,-84.83571246655083,78.95120960613295
83.0078125,-76.86348249038497,13.1545448857027,-84.84019096807032,99.21758172422976
85.44921875,-80.63945029956582,6.709626759864379,-85.6915241069256,118.2546344297645
87.890625,-86.74266083852629,96.71439651131169,-85.19872807618741,128.494833319164
90.33203125,-79.74818127839089,111.4870327432438,-84.87989368042196,110.1692644277507
92.7734375,-78.58271918273591,103.5481047805324,-86.09242703997616,80.18981852149982
95.21484375,-75.86723050383443,113.109109840253,-86.83052644267323,63.83559525695063
97.65625,-73.32074246344179,109.0963837026388,-86.3058824938942,63.85277101859475
100.09765625,-72.20499526918728,101.9028796624577,-89.06346205531685,59.7689235028909
102.5390625,-71.37941159536572,105.1002642429947,-99.65672700290173,123.0482587368335
104.98046875,-71.88426406979299,105.7327798101737,-91.4973423716239,1.872626005234405
107.421875,-74.39797494896408,111.0735783775089,-89.99061983802861,3.412477605053165
109.86328125,-77.04990187547746,143.3844638689382,-90.1032692852514,9.490629776962049
112.3046875,-76.86127954433884,6.588809382671149,-92.31192901697048,11.27820126773253
114.74609375,-75.14275436025876,19.21426709458194,-93.00193865968299,132.1946581084445
117.1875,-75.0539486206136,4.761502166031005,-88.5178013887201,100.6676843946126
119.62890625,-77.94068087041371,170.5257572445304,-88.25163732270228,90.45781581180967
122.0703125,-82.01505013743142,175.0210279335758,-87.7087217220286,97.3442381300755
124.51171875,-81.00503793262172,21.8906139954804,-87.38417864716787,111.2032833947789
126.953125,-77.96212223642856,49.01125814368147,-89.26697409783262,133.0573154409689
129.39453125,-74.7703502855753,57.45512658990527,-87.55686705345526,165.5945455876123
131.8359375,-73.02797956410092,48.21734688321555,-85.31964910086191,166.0694575731782
134.27734375,-73.30111920419651,31.8337768253203,-85.41119389037223,163.0439123032504
136.71875,-74.77913090025642,13.80916295736043,-85.15350827552194,176.0816465505116
139.16015625,-75.82362113892034,2.273694897649233,-84.73784480784957,178.9878913025738
141.6015625,-77.69134752209163,0.2429780897299913,-87.63997881509968,179.4621117643838
144.04296875,-83.66163103457299,28.10423864536622,-92.23384620832812,36.61907216930022
146.484375,-82.04977802893929,103.9732812588987,-90.1486498491539,73.38950147295539
148.92578125,-77.19306832896331,118.1928936987279,-86.29891892419244,97.96847560660639
151.3671875,-75.09052944607583,118.3227713778112,-82.83618814952254,104.614981850607
153.80859375,-75.97547602852843,124.0634218250733,-82.75133309869736,96.13120931059859
156.25,-79.40130282282931,131.8509046893153,-84.77474099405296,75.32907896227447
158.69140625,-86.29895870995533,108.6290899988084,-87.15924316626719,52.29696043891566
161.1328125,-86.8596086618637,3.786076826007072,-91.3617975833087,29.7389443287986
163.57421875,-80.22482338921476,159.15559653646,-92.07999612756811,177.0095410004209
166.015625,-76.7484476619108,160.846727800566,-93.95717978206767,156.2286876717308
168.45703125,-74.27721195762471,158.3872011522904,-94.98325979799012,113.2244209495675
170.8984375,-73.02851206009744,156.3066907743387,-91.12608801220827,125.7584792082851
173.33984375,-73.70937871709442,152.8500775003876,-89.74525375048408,151.2837731628457
175.78125,-77.13335555853848,137.9036163748277,-88.47224324837552,172.8917210876427
178.22265625,-80.25922541541559,111.4257285273935,-86.45602804382685,7.727890453040581
180.6640625,-81.04357202358932,103.663340176174,-84.91704043665628,14.98837714190124
183.10546875,-82.028621287871,117.3261638600771,-83.61646531897503,13.11992957754751
185.546875,-78.92528080336956,153.7044711982388,-82.81130123880061,14.37282510513975
187.98828125,-74.52088168000617,175.8186023752329,-82.75091511001389,18.13539145799961
190.4296875,-72.98504624968685,9.15532105173952,-83.86776499547578,22.47422206778096
192.87109375,-73.5674469315783,21.6239455944384,-86.54809899330874,40.9287962141766
195.3125,-75.20278728041941,31.26535645224559,-88.64721836191997,83.95645455558504
197.75390625,-78.1196211604687,39.10898007090486,-87.59856439383455,124.6039211914759
200.1953125,-81.91009535718857,75.81301787121906,-85.1996268543307,133.8690009142579
202.63671875,-78.77209853764087,118.1126444116019,-83.19466582623606,125.5652571316009
205.078125,-75.45910087091728,127.8752453475442,-83.05340042249908,116.8626588471295
207.51953125,-73.75203692016953,132.1642117220338,-84.53206120363424,104.3969458050903
209.9609375,-73.6702465038955,135.9354777585036,-86.59629716872361,96.59140674244571
212.40234375,-76.04482802759043,147.8895836999894,-94.19691527702426,128.3272614668461
214.84375,-79.84674623031819,176.4084984938775,-89.72095818673692,65.81710473871608
217.28515625,-79.6984175485679,30.40332747105492,-83.59858264767537,77.64638173172182
219.7265625,-78.15682060588989,52.46779487304277,-81.30376369087742,74.17596393599651
222.16796875,-78.51606068719579,87.84863677200475,-81.19927716648094,80.68278829355518
224.609375,-77.5373359324646,109.2580805029855,-82.75008953341344,91.81511495400544
227.05078125,-79.08044899570199,98.02883387300272,-86.57172446077524,93.79812425109725
