#Frequency (Hz),Trace 1 (V),Phase (deg),Trace 2 (V),Phase (deg)
0,0.00281183951684471,0,0.1073673262271818,0
0.48828125,0.002715512130327848,0.7660467089962901,0.1036383837352259,0.08632219501523264
0.9765625,0.001808886673071039,1.658378066460856,0.06934027518239269,0.2121047853796118
1.46484375,0.0005417307531301003,5.507767637401186,0.02096120729020929,0.6957541665191737
1.953125,5.620482297093164e-05,35.30738656057478,0.001704729833980596,6.120720217099171
2.44140625,1.976599438654869e-05,64.53500636167199,0.0002557748928541083,18.21652965190071
2.9296875,2.443974425178248e-05,79.80201349601323,0.0002215587986558242,172.4055599060658
3.41796875,3.722865244750016e-05,101.5415033046922,0.0002161860861697374,137.1491571015816
3.90625,4.825700584367209e-05,119.233832514649,0.0002713373901010889,103.9029678666895
4.39453125,4.788544045611884e-05,122.9970905325053,0.0002870373752970206,81.20818506596881
4.8828125,3.381850711460756e-05,107.2791796047775,0.0002666994844115043,50.42670305581259
5.37109375,1.280247754439124e-05,65.20799241415189,0.0002702798040577017,25.56949164843099
5.859375,1.689236769547015e-05,130.6344432531584,0.0002103486598514469,1.152548331716768
6.34765625,4.106476967189811e-05,129.7486841454312,0.0002270287122181671,157.825373348356
6.8359375,5.89245372276205e-05,130.887655243214,0.0002448024080837736,153.7681381492786
7.32421875,5.470074943213869e-05,133.3388021826875,0.0001847287391498592,150.4677844416641
7.8125,5.529062338203902e-05,145.6950414482498,0.0001502620979720741,153.2575781030042
8.30078125,5.212416601708726e-05,160.0554644624249,0.0001432057778410966,163.9723980792378
8.7890625,4.207012218368116e-05,29.31438283829312,0.0001192006542945503,8.883370265907958
9.27734375,4.937667999328574e-05,46.64585658792159,0.0001095204253533365,35.56764957378467
9.765625,4.199716484584259e-05,29.83334567648307,9.004237020309584e-05,58.26848973841037
10.25390625,4.000273674992805e-05,34.90054771648217,6.364707136773114e-05,96.86370039541163
10.7421875,2.966487439345164e-05,23.73884636503546,5.46574280296689e-05,12.72102799068047
11.23046875,2.883644429103875e-05,126.6871074439488,0.0001311260265100855,48.39578450903652
11.71875,3.720899024829061e-05,92.21608017937446,0.0001448881027483371,52.23113177842024
12.20703125,4.52277486879649e-05,71.33614601600527,0.0001150633126284509,66.26562161135533
12.6953125,6.93084298806728e-05,71.86750149691473,6.933819852240258e-05,77.6831507995872
13.18359375,7.496683388926722e-05,73.39190417315554,3.612101344225458e-05,4.63434932630869
13.671875,4.998294352795048e-05,79.83622050592029,9.396277921280286e-05,177.0916172439905
14.16015625,3.9688043939881e-05,114.7173382472426,0.0001541412442191392,13.60502572786593
14.6484375,4.650592801582358e-05,149.587362017894,0.0001856609582851566,30.79265774215067
15.13671875,5.421109577630322e-05,177.798257521416,0.0002034379265763079,47.4252667611232
15.625,4.988306960232453e-05,174.1393941914367,0.0001905612899304633,58.72542233924918
16.11328125,2.540132160903102e-05,144.0227653942024,0.0001505346127637416,78.9241168386507
16.6015625,1.676911934117936e-05,9.993112976318361,7.996605226100284e-05,94.25128703733343
17.08984375,3.816197290150899e-05,172.6933105239977,2.599266769404475e-05,77.60938772960266
17.578125,4.403918094871303e-05,174.9334644658836,8.717029770414718e-05,72.01385927818747
18.06640625,4.536934695020714e-05,158.7181412614376,0.0001314756173397539,78.93279363853839
18.5546875,4.505140253445787e-05,134.0082549630643,0.0001545627302290198,93.94392991722088
19.04296875,4.641021007206572e-05,124.9197648070764,0.0001098463543718457,105.6723888489004
19.53125,5.606193405992755e-05,135.6782034459471,7.008078267459821e-05,118.8000278517419
20.01953125,5.728197954406294e-05,142.9314810150477,4.060836423428812e-05,122.6315972619837
20.5078125,4.712536189704181e-05,155.641387739909,1.823698278441329e-05,10.91832215471423
