#Frequency (Hz),Trace 1 (V),Phase (deg),Trace 2 (V),Phase (deg)
0,0.002957055253963981,0,0.1385338670009749,0
0.48828125,0.002853944981254469,0.3272005054084864,0.1337091411254146,0.07901329566020117
0.9765625,0.001909950470853097,0.9100063920563061,0.08947164399665108,0.1888267075497965
1.46484375,0.0005820254665796549,6.378068736396222,0.0270093932662332,0.4725653004483105
1.953125,9.805920638799073e-05,66.03292880498184,0.001983657145574711,5.601554982090034
2.44140625,8.785667327176478e-05,94.18838869252482,0.00022426129108869,106.5605072216075
2.9296875,7.222782208714698e-05,93.41662317414216,0.0002795729183388682,135.6030351703934
3.41796875,4.773825998342949e-05,100.8163741585514,0.0003344902559857014,143.5515469936138
3.90625,3.454325014151627e-05,116.9067359130212,0.0002442717068602366,145.0577301630554
4.39453125,2.276604882749468e-05,112.8297158845359,0.0001268750389317566,1.727711928054637
4.8828125,1.366031135909202e-05,52.48972504128783,8.421984227221442e-05,64.57539135999129
5.37109375,2.378557039075476e-05,48.47082059548869,0.0001004073141201443,147.2980722379087
5.859375,3.288282110648059e-05,57.3874900933593,0.0001292506074705456,178.5843732728543
6.34765625,3.739948122561068e-05,47.40731146978577,0.0001267260125381925,14.48986119026058
6.8359375,4.52487265150048e-05,56.94188557707465,0.000108784148946087,176.9907991690647
7.32421875,5.589931876327606e-05,78.59262521285966,0.0001704610317194153,131.4661540937553
7.8125,5.393378812507396e-05,85.12020060485199,0.00030077200078487,116.121076265363
8.30078125,4.025483209576943e-05,73.90148970416668,0.0003224878159149411,108.7627066201372
8.7890625,3.419040410118544e-05,73.73857003761306,0.0002785550027928315,109.3021197501239
9.27734375,3.11112692148143e-05,85.52454165593197,0.0002094143170934603,113.3325000484824
9.765625,2.181742252416877e-05,80.32865667176557,7.359675839973619e-05,93.61738887079279
10.25390625,2.585511985782079e-05,76.05458420249481,4.611819571287668e-05,112.109763047744
10.7421875,4.627984545968891e-05,66.25853082949421,0.0001469169926529496,143.2102582685273
11.23046875,6.577228161636093e-05,48.66370427703855,0.0001660300259044096,154.4467791551429
11.71875,7.752364465634539e-05,36.69825906206436,0.0001194064263466412,144.8475803951897
12.20703125,8.18645349057791e-05,31.17127875990895,9.190231285246265e-05,68.17534339327818
12.6953125,7.353329034227748e-05,25.48701370562582,0.0001683854257247777,10.0017471444497
13.18359375,4.912971797847997e-05,20.78103314621332,0.0002285725732275485,178.8329863105441
13.671875,2.610468593376867e-05,44.43775480645392,0.0002047448462689386,5.335142015090333
14.16015625,2.576307313840805e-05,84.85043458920883,7.806844814997062e-05,169.4049048482087
14.6484375,1.440796170486977e-05,85.85642250793839,0.0001130972149486585,65.88542391209012
15.13671875,9.455487501971715e-06,113.5226510445204,0.0002031010091239651,60.46438918405848
15.625,2.235542173489872e-05,112.0471291613411,0.0002241822476743517,63.41007606614994
16.11328125,2.102706552089065e-05,134.2121695023986,0.0001866713743047018,72.21087249810398
16.6015625,4.902456452593314e-06,1.826000037224935,0.0001247841214096727,93.98832158584878
17.08984375,2.791772761299953e-05,142.8184978760754,0.0001062747469276778,149.4277463092198
17.578125,5.125201880455069e-05,153.8107659287667,0.0001984130598393299,151.5742018481106
18.06640625,5.090411485834777e-05,0.9006923955182063,0.0003532040898845099,127.1611592431705
18.5546875,4.85215987669487e-05,43.588808958125,0.0004914134287818949,112.9502128449859
19.04296875,5.070035016390633e-05,75.80075580596548,0.0005604190737376169,102.6364011099357
19.53125,4.496455245475569e-05,97.2677898334756,0.0005387079033896493,94.91438909963787
20.01953125,2.4048113689668e-05,140.0212240632186,0.0003585406171132549,92.11832322509171
20.5078125,2.380686288563513e-05,45.59332540023404,0.0001376722267844951,99.63174914205001
20.99609375,3.101289376708074e-05,82.91104639001357,7.32756038471576e-05,2.339785670298334
21.484375,3.120750704382891e-05,82.80090927058892,0.0002342370241691982,26.03490290520111
21.97265625,2.529992214265586e-05,66.23222970293875,0.0003438213905396492,28.42830893957328
22.4609375,1.36590562139106e-05,31.31638282550358,0.0003085756600570324,33.38764599932274
22.94921875,1.010969832426431e-05,13.83798632089105,0.0003033083423866266,40.98702028408968
23.4375,2.705208416142297e-05,108.9388583128975,0.0002769721913689592,65.59662401001555
23.92578125,6.045106337196551e-05,121.0447518795127,0.0002953220805156653,110.7204199609674
24.4140625,7.328530358448093e-05,126.764971650605,0.0003627967994067236,131.8248069859423
24.90234375,6.886331108247485e-05,136.6507403304357,0.0003757202563345698,150.8116358287509
25.390625,5.116205308279522e-05,145.3659025677573,0.0003333336712452943,166.6058051912877
25.87890625,2.906559441238553e-05,160.7652429694304,0.0002123531266171271,172.7497479344903
26.3671875,8.133307965801579e-06,22.71366919082793,8.24988622367497e-05,179.5177402825245
26.85546875,1.588642959327477e-05,47.99680507872499,4.531733893695889e-05,51.56883857559562
27.34375,3.819592108249487e-05,75.78710111470237,0.0001019591350463188,46.86517179111791
27.83203125,4.477208729107447e-05,83.85419463479482,7.146419000981007e-05,39.73033797829041
28.3203125,3.51239801281337e-05,77.46058426093735,7.261475861513668e-05,130.3957174185358
28.80859375,1.287951729892181e-05,72.64677699967496,0.0002188554587932879,104.3083132255959
29.296875,1.702342460817915e-05,37.83433874814307,0.0002883452925382537,92.56723066645552
29.78515625,3.593324470515686e-05,55.99876022144143,0.0002385000807075038,71.11804014518997
30.2734375,5.138011963429759e-05,75.30810862210924,0.0001799177649028072,50.29243572021022
30.76171875,6.563167566961392e-05,78.65842669092426,0.0001272067202614417,41.52096692200516
31.25,6.152656359327366e-05,93.68777620118725,1.423631847046337e-05,165.1419014288995
31.73828125,5.683626967036107e-05,116.1782534364273,0.0001332725761285757,45.64141709613031
32.2265625,5.172339498288773e-05,119.6154325573414,0.0001930234194362714,42.14006752354906
32.71484375,3.201844786464929e-05,142.7660881076747,0.0002647490228519204,56.50494953450389
33.203125,1.371214494674359e-05,72.22518488434562,0.000359172213429657,76.68683506247558
33.69140625,3.696039906652876e-05,151.3281950738561,0.0004217654534939232,97.03049841902138
