#Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
0,-53.00746662671536,0,-55.85537835839519,0
1.220703125,-53.46430645544039,0.7074329800431735,-56.36257465743555,179.1958555124257
2.44140625,-56.8432595035131,1.723238687818483,-59.58043863688529,179.4619702055352
3.662109375,-64.61688312076505,3.829208027007275,-65.93739332347612,178.5177648428948
4.8828125,-72.22060484683168,163.0083488493409,-70.01238328005557,156.2530754221287
6.103515625,-65.97484098783745,165.0087728610087,-64.50706049382624,162.368080778666
7.32421875,-58.62622121221843,174.6624558070823,-58.02129732085483,172.8702199863475
8.544921875,-56.73124979787458,11.45326779171969,-56.44419061687422,8.932151839114583
9.765625,-53.90805469956339,37.69835268179339,-53.93769132066645,35.66921864766347
10.986328125,-51.75894084709982,39.73851519190513,-51.81866088014823,38.73251186778077
12.20703125,-53.6496274314437,41.66875607261245,-53.74889163795017,41.2452746026942
13.427734375,-56.44733122814773,49.07018011988072,-56.60158994028088,49.44129498374079
14.6484375,-59.32610432079753,31.9890367389914,-59.57980167225863,33.52724411139173
15.869140625,-69.47275000888868,70.63549992109628,-69.25208202912496,81.00157327818292
17.08984375,-57.8300723826931,129.6159416929298,-57.37373549419133,130.5413414858111
18.310546875,-56.63503345776103,121.4925394076782,-56.1588573527311,121.9290324488699
19.53125,-59.92982359019929,116.9058276425127,-59.25995177080981,117.3946219000955
20.751953125,-62.78539476158845,103.5896118042344,-62.00562950931757,104.9371042870478
21.97265625,-64.6655025872396,33.33208836670348,-64.40499746950495,39.01500830186819
23.193359375,-60.90926241543662,172.7198614600031,-61.18401612012653,175.129044950638
24.4140625,-71.47364667350172,178.0558024422176,-72.90225808745545,3.378893202093221
25.634765625,-63.29299899412434,7.199527849676027,-62.53050448058725,4.721053134023582
26.85546875,-57.35552114140773,30.65721362750644,-56.83535946858971,26.90989673954179
28.076171875,-56.20578784985332,32.77422852514832,-55.62468642501696,28.5856495375818
29.296875,-58.05615429212108,16.30179890087162,-57.22179138954692,12.82337777773069
30.517578125,-61.53383512684528,179.1703042698412,-60.3576745081817,176.4986094644411
31.73828125,-79.22494171241971,163.3779579248804,-73.9986565648279,158.3357482977815
32.958984375,-63.37494076682265,156.1552222993759,-64.11845396472133,157.52029575806
34.1796875,-59.48643072338985,131.3516050950933,-59.97552444881588,130.810979579553
35.400390625,-57.21641840792086,120.2865285869267,-57.63444471444821,118.1278704595766
36.62109375,-56.96044966114981,128.6430187330205,-57.39599150007513,124.9417813001125
37.841796875,-62.37337389126815,73.85312586507258,-61.47812859118315,67.8575954502965
39.0625,-52.92679487858518,18.74267304795575,-52.59236551613584,20.69055615374137
40.283203125,-51.15815971967101,20.02889652163496,-51.0065083500653,22.16556021276903
41.50390625,-50.85026147283709,24.52882569960787,-50.85231669875596,26.65189504886361
42.724609375,-49.77875061825506,26.94413638151934,-49.9033545301009,28.37978594101583
43.9453125,-52.87122140869932,36.20719412048581,-53.08592063805331,36.69742923903779
45.166015625,-60.03339121703242,66.13639902891735,-60.47251333207559,66.02913210251394
46.38671875,-65.61174930581286,98.43256054520731,-66.25863471054353,97.10841197001143
47.607421875,-68.56305196750415,158.7587524410709,-69.7085426250397,154.7103999646602
48.828125,-62.32705278009833,19.87826543411959,-63.1437827599984,16.65681989183463
50.048828125,-60.03051960866532,29.1996421583861,-60.69329685706478,25.74028197856464
51.26953125,-59.80833259881219,17.09634278461714,-60.44754387216627,12.66123374194056
52.490234375,-58.05375220433416,171.0225908635028,-58.18555330053534,166.295802401835
53.7109375,-57.0052869745353,157.4238213884661,-56.82178384253855,154.0655657491274
54.931640625,-58.54485544459045,155.1022101684649,-58.23510881080345,151.8355490443916
56.15234375,-56.19882513042971,164.9611715484778,-55.95547741941947,161.3694041247687
57.373046875,-47.07360085123427,167.6955682372303,-46.97532150935515,165.0132148703447
